customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,monthly_tenure
8665-UTDHZ,Male,0,Yes,Yes,0,1,0,Electronic check,$30.20,30.2,Yes,1
8668-KNZTI,Male,0,No,No,1,1,1,Electronic check,$53.75,2790.65,No,52
8670-ERCJH,Male,0,No,No,2,2,2,Bank transfer (automatic),$113.40,8164.1,No,72
8670-MEFCP,Female,0,Yes,Yes,2,1,2,Credit card (automatic),$92.90,3379.25,No,36
8671-KKKOS,Female,0,Yes,No,0,1,0,Electronic check,$45.55,2062.15,No,45
8672-OAUPW,Male,0,No,Yes,1,1,1,Credit card (automatic),$47.85,2356.75,No,49
8676-OOQEJ,Male,0,No,No,0,1,0,Electronic check,$30.50,118.4,No,4
8676-TRMJS,Male,0,No,No,2,2,0,Mailed check,$75.00,209.1,Yes,3
8677-HDZEE,Female,0,No,No,2,2,0,Bank transfer (automatic),$105.45,5916.95,No,56
8679-JOEVF,Female,1,No,No,1,1,0,Electronic check,$59.40,1023.9,Yes,17
8679-LZBMD,Male,0,Yes,No,1,2,1,Bank transfer (automatic),$90.65,3974.15,No,44
8680-CGLTP,Male,0,No,No,1,1,1,Electronic check,$58.75,1696.2,No,29
8681-ICONS,Male,0,Yes,Yes,1,0,0,Mailed check,$20.65,654.85,No,32
8685-WHQPW,Female,1,No,No,2,2,0,Bank transfer (automatic),$74.40,1692.6,Yes,23
8687-BAFGU,Male,0,No,No,1,2,0,Electronic check,$74.00,74,No,1
8690-UPCZI,Male,0,Yes,Yes,2,1,1,Bank transfer (automatic),$69.05,1958.45,No,28
8690-ZVLCL,Female,0,Yes,Yes,2,1,2,Credit card (automatic),$88.00,6161.9,No,70
8695-ARGXZ,Male,1,Yes,No,2,2,0,Electronic check,$75.55,2425.4,No,32
8695-WDYEA,Male,0,No,No,1,1,0,Mailed check,$51.25,51.25,No,1
8696-JKZNU,Female,1,No,No,2,2,0,Electronic check,$76.25,2841.55,Yes,37
8699-ASUFO,Male,1,Yes,No,2,2,0,Mailed check,$74.40,527.9,Yes,7
8701-DGLVH,Male,0,No,No,1,0,2,Mailed check,$20.45,1042.65,No,51
8705-DWKTI,Male,0,No,No,1,2,0,Credit card (automatic),$83.80,4331.4,No,52
8705-WZCYL,Male,0,No,No,1,1,0,Electronic check,$44.80,44.8,No,1
8706-HRADD,Male,0,No,No,0,1,0,Mailed check,$43.55,1011.5,No,23
8707-HOEDG,Female,0,Yes,Yes,2,2,2,Electronic check,$110.20,7689.8,No,70
8707-RMEZH,Female,1,Yes,No,1,2,1,Credit card (automatic),$87.30,6055.55,No,69
8708-XPXHZ,Female,0,Yes,Yes,2,2,0,Electronic check,$94.20,4186.3,Yes,44
8709-KRDVL,Female,0,No,No,2,2,0,Electronic check,$100.00,3320.6,No,33
8710-YGLWG,Male,0,No,No,1,1,0,Mailed check,$44.90,44.9,No,1
8711-LOBKY,Male,0,Yes,Yes,1,0,2,Mailed check,$19.85,1188.25,No,60
8713-IGZSO,Male,0,No,No,2,0,0,Mailed check,$24.85,62,No,2
8714-CTZJW,Female,0,No,No,1,2,0,Credit card (automatic),$82.85,319.6,No,4
8714-EUHJO,Female,0,Yes,Yes,2,2,0,Electronic check,$91.15,2995.45,Yes,33
8715-KKTFG,Female,0,Yes,No,2,2,1,Bank transfer (automatic),$103.30,6518.35,No,63
8717-VCTXJ,Male,0,No,No,1,0,1,Mailed check,$19.55,839.4,No,43
8718-PTMEZ,Female,0,No,No,0,1,0,Electronic check,$31.05,347.25,Yes,11
8720-RQSBJ,Male,1,No,No,1,1,0,Electronic check,$44.00,44,No,1
8722-NGNBH,Male,0,No,No,0,1,0,Mailed check,$40.00,223.45,Yes,6
8722-PRFDV,Female,0,Yes,Yes,1,1,2,Credit card (automatic),$77.55,5574.35,No,72
8725-JEDFD,Male,0,No,No,1,2,0,Mailed check,$69.05,1793.25,No,26
8727-JQFHV,Male,0,Yes,Yes,1,0,2,Mailed check,$20.75,1123.15,No,54
8727-XDPUD,Male,0,No,No,0,1,2,Credit card (automatic),$35.80,1316.9,No,37
8728-SKJLR,Male,0,No,No,1,2,0,Electronic check,$74.25,3089.1,No,42
8731-WBBMB,Female,0,Yes,No,1,1,0,Bank transfer (automatic),$81.90,2078.55,No,25
8734-DKSTZ,Female,0,Yes,Yes,2,2,0,Electronic check,$85.95,858.6,No,10
8734-FNWVH,Male,0,Yes,Yes,2,1,0,Bank transfer (automatic),$59.70,1825.5,No,31
8735-DCXNF,Male,0,Yes,No,1,1,0,Credit card (automatic),$54.95,568.85,No,10
8735-IJJEG,Male,0,Yes,No,1,1,0,Credit card (automatic),$50.20,668.85,No,13
8735-NBLWT,Male,0,No,Yes,1,0,0,Mailed check,$20.40,184.1,No,9
8735-SDUFN,Female,1,Yes,No,2,0,2,Bank transfer (automatic),$24.30,1778.7,No,73
8738-JOKAR,Female,0,No,No,1,1,1,Mailed check,$67.70,2882.25,No,43
8739-QOTTN,Female,0,Yes,No,1,0,0,Mailed check,$20.35,41.85,No,2
8739-WWKDU,Male,1,No,No,2,2,0,Electronic check,$89.50,2196.15,Yes,25
8739-XNIKG,Female,0,No,No,2,2,0,Electronic check,$84.00,424.75,No,5
8740-CRYFY,Male,0,No,No,1,2,0,Electronic check,$78.95,78.95,Yes,1
8740-XLHDR,Male,0,No,No,0,1,0,Mailed check,$43.25,219,Yes,5
8741-LQOBK,Female,0,Yes,Yes,0,1,0,Bank transfer (automatic),$35.05,1620.25,No,46
8745-PVESG,Female,0,No,No,0,1,1,Credit card (automatic),$41.10,2258.25,No,55
8746-BFOAJ,Male,1,No,No,1,0,1,Bank transfer (automatic),$20.50,429.55,No,21
8746-OQQRW,Male,0,No,No,2,0,0,Mailed check,$25.25,101.9,No,4
8747-UDCOI,Female,0,Yes,No,1,0,2,Bank transfer (automatic),$19.35,1319.95,No,68
8748-HFWBO,Male,0,Yes,Yes,1,0,1,Mailed check,$19.90,357.7,No,18
8749-CLJXC,Male,0,No,No,1,0,0,Mailed check,$20.05,20.05,No,1
8749-JMNKX,Male,1,Yes,No,2,2,0,Bank transfer (automatic),$93.80,4750.95,Yes,51
8749-TZYEC,Male,0,Yes,No,2,0,2,Credit card (automatic),$24.80,1874.3,No,76
8750-QWZAJ,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$19.80,1378.75,No,70
8751-EDEKA,Female,0,Yes,No,1,2,0,Credit card (automatic),$89.90,2433.5,No,27
8752-GHJFU,Male,1,Yes,No,2,2,1,Electronic check,$92.00,6585.2,No,72
8752-IMQOS,Male,0,Yes,Yes,1,0,1,Mailed check,$20.10,85.1,No,4
8752-STIVR,Female,0,No,No,1,2,0,Electronic check,$79.00,303.15,Yes,4
8755-IWJHN,Male,1,Yes,No,2,2,0,Bank transfer (automatic),$95.35,6382,No,67
8755-OGKNA,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$19.50,1167.6,No,60
8756-RDDLT,Female,0,No,No,0,1,0,Electronic check,$44.95,3085.35,No,69
8757-TFHHJ,Male,0,No,No,1,1,0,Credit card (automatic),$49.80,49.8,No,1
8760-ZRHKE,Female,1,Yes,Yes,2,1,1,Electronic check,$69.20,4982.5,No,72
8761-NSOBC,Male,0,No,No,1,2,0,Electronic check,$100.55,4398.15,Yes,44
8763-KIAFH,Female,0,Yes,Yes,1,0,1,Mailed check,$20.55,583.3,No,28
8766-PAFNE,Male,0,Yes,No,1,1,2,Credit card (automatic),$79.10,5564.85,No,70
8769-KKTPH,Female,0,Yes,Yes,2,2,1,Credit card (automatic),$99.65,6311.2,No,63
8773-HHUOZ,Female,0,No,Yes,1,1,0,Mailed check,$64.70,1093.1,Yes,17
8774-GSBUN,Male,0,Yes,No,2,0,2,Mailed check,$25.40,1797.1,No,71
8775-CEBBJ,Female,0,No,No,1,1,0,Bank transfer (automatic),$44.20,403.35,Yes,9
8775-ERLNB,Male,1,Yes,No,2,2,0,Electronic check,$74.30,74.3,No,1
8775-LHDJH,Female,1,Yes,No,2,2,0,Electronic check,$90.60,90.6,Yes,1
8777-MBMTS,Female,1,Yes,No,1,2,2,Credit card (automatic),$105.85,6725.5,No,64
8777-PVYGU,Female,0,Yes,No,1,1,1,Mailed check,$64.30,3410.6,No,53
8778-LMWTJ,Female,0,No,No,1,2,0,Electronic check,$74.85,708.2,No,9
8779-QRDMV,Male,1,No,No,0,1,0,Electronic check,$39.65,39.65,Yes,1
8779-YIQQA,Male,0,Yes,Yes,1,0,1,Mailed check,$19.80,350.1,No,18
8780-IHCRN,Male,0,Yes,Yes,2,0,2,Credit card (automatic),$24.65,1574.5,No,64
8780-IXSTS,Female,0,No,No,2,2,0,Electronic check,$90.10,521.3,Yes,6
8780-RSYYU,Female,0,No,No,1,0,0,Credit card (automatic),$19.20,532.1,No,28
8780-YRMTT,Female,0,No,No,0,1,2,Mailed check,$47.40,3177.25,No,67
8782-LKFPK,Male,0,No,No,2,2,0,Mailed check,$90.40,4063,No,45
8782-NUUOL,Male,0,No,No,1,1,1,Mailed check,$79.00,4801.1,No,61
8784-CGILN,Female,0,No,No,2,2,0,Bank transfer (automatic),$99.85,1776.95,Yes,18
8785-CJSHH,Female,0,Yes,No,2,2,0,Electronic check,$99.80,5985.75,No,60
8785-EPNCG,Male,0,No,No,2,0,0,Credit card (automatic),$23.15,245.2,Yes,11
8788-DOXSU,Male,0,No,No,1,1,1,Bank transfer (automatic),$61.35,3645.5,No,59
8791-GFXLZ,Male,0,No,No,1,1,0,Bank transfer (automatic),$49.05,593.05,No,12
8792-AOROI,Female,0,Yes,No,1,1,2,Mailed check,$65.50,564.35,No,9
8799-OXZMD,Female,0,No,No,0,1,0,Mailed check,$29.75,790.7,No,27
8800-JOOCF,Female,0,No,Yes,2,2,0,Electronic check,$84.05,966.55,No,11
8800-ZKRFW,Female,0,Yes,Yes,2,2,0,Electronic check,$107.50,3242.5,No,30
8802-UNOJF,Male,1,No,No,1,2,0,Mailed check,$83.80,1029.75,Yes,12
8805-JNRAZ,Female,0,No,No,1,1,0,Mailed check,$49.20,103.7,No,2
8806-EAGWC,Male,0,No,No,1,1,0,Mailed check,$55.15,159.15,Yes,3
8807-ARQET,Female,0,No,No,0,1,0,Electronic check,$40.35,1677.85,No,42
8807-OPMBM,Female,0,Yes,Yes,2,0,2,Credit card (automatic),$25.65,1388,No,54
8808-ELEHO,Male,1,No,No,2,2,0,Electronic check,$81.25,585.95,Yes,7
8809-RIHDD,Male,0,Yes,Yes,2,2,2,Electronic check,$103.40,7372.65,Yes,71
8809-XKHMD,Male,0,Yes,No,2,2,2,Bank transfer (automatic),$100.55,7325.1,No,73
8812-ZRHFP,Female,0,Yes,Yes,1,2,1,Electronic check,$86.45,2538.05,No,29
8815-LMFLX,Male,0,Yes,Yes,2,0,0,Bank transfer (automatic),$25.40,546.85,No,22
8816-VXNZD,Female,0,No,No,2,2,0,Electronic check,$75.10,75.1,Yes,1
8818-DOPVL,Female,1,No,No,2,2,0,Electronic check,$104.45,4863.85,No,47
8818-XYFCQ,Male,0,Yes,Yes,2,2,0,Credit card (automatic),$99.55,3204.65,Yes,32
8819-IMISP,Male,0,No,No,2,2,0,Electronic check,$80.45,2429.1,No,30
8819-WFGGJ,Male,0,Yes,No,0,1,2,Bank transfer (automatic),$54.10,3794.5,No,70
8819-ZBYNA,Female,0,Yes,No,2,2,2,Credit card (automatic),$109.10,6393.65,No,59
8821-KVZKQ,Female,0,Yes,Yes,0,1,1,Bank transfer (automatic),$58.40,4113.15,No,70
8821-XNHVZ,Female,0,Yes,Yes,1,2,0,Mailed check,$80.05,80.05,Yes,1
8822-KNBHV,Female,0,No,No,2,1,1,Credit card (automatic),$83.45,3887.85,No,47
8823-RLPWL,Female,0,Yes,No,2,2,2,Credit card (automatic),$110.65,8065.65,No,73
8824-RWFXJ,Male,0,Yes,Yes,1,1,0,Mailed check,$56.15,168.15,Yes,3
8835-VSDSE,Female,0,Yes,No,1,2,0,Electronic check,$70.70,141.45,Yes,2
8837-VVWLQ,Female,0,No,No,1,2,0,Electronic check,$84.95,668.4,Yes,8
8838-GPHZP,Female,0,No,No,1,0,2,Mailed check,$20.60,1298.7,No,63
8840-DQLGN,Female,1,Yes,No,2,2,0,Bank transfer (automatic),$100.50,3653.35,Yes,36
8844-TONUD,Male,0,Yes,Yes,1,2,0,Mailed check,$96.65,1162.85,Yes,12
8845-LWKGE,Female,0,Yes,Yes,1,1,1,Electronic check,$64.50,1985.15,No,31
8847-GEOOQ,Male,0,Yes,No,0,1,0,Bank transfer (automatic),$60.20,3582.4,No,60
8849-AYPTR,Male,0,Yes,No,1,2,0,Electronic check,$91.25,2964.05,No,32
8849-GYOKR,Female,0,Yes,No,2,2,1,Bank transfer (automatic),$106.55,5763.3,Yes,54
8849-PRIQJ,Female,0,Yes,Yes,2,2,1,Electronic check,$109.40,7281.6,No,67
8851-RAGOV,Female,0,Yes,No,1,1,0,Mailed check,$71.05,1837.7,No,26
8853-TZDGH,Female,0,No,No,2,2,2,Bank transfer (automatic),$111.60,8012.75,No,72
8854-CCVSQ,Male,0,No,No,2,2,0,Electronic check,$80.65,1451.9,Yes,18
8857-CUPFQ,Male,0,Yes,No,1,0,2,Mailed check,$19.25,1237.65,No,64
8859-AXJZP,Male,0,Yes,Yes,2,0,2,Mailed check,$23.80,903.8,No,38
8859-DZTGQ,Male,0,No,No,1,0,2,Mailed check,$20.35,689.75,No,34
8859-YSTWS,Male,0,No,No,1,0,1,Bank transfer (automatic),$19.95,1004.5,No,50
8861-HGGKB,Female,0,No,No,2,2,0,Electronic check,$86.45,830.85,Yes,10
8865-TNMNX,Male,0,Yes,Yes,1,1,1,Mailed check,$49.55,475.7,No,10
8868-GAGIO,Male,0,Yes,No,2,2,0,Mailed check,$84.55,3713.95,No,44
8868-WOZGU,Male,0,No,No,2,2,0,Electronic check,$105.70,2979.5,Yes,28
8869-LIHMK,Female,0,No,No,2,2,2,Bank transfer (automatic),$115.10,7334.05,No,64
8869-TORSS,Female,0,No,No,1,1,1,Credit card (automatic),$60.35,2896.4,Yes,48
8871-JLMHM,Female,0,Yes,No,2,2,2,Credit card (automatic),$90.20,6297.65,No,70
8873-GLDMH,Female,0,No,No,2,2,0,Mailed check,$73.85,401.3,No,5
8873-TMKGR,Male,0,No,No,1,0,1,Mailed check,$19.10,529.5,No,28
8874-EJNSR,Male,0,Yes,Yes,2,0,2,Mailed check,$25.20,987.95,No,39
8875-AKBYH,Male,1,No,No,2,2,0,Electronic check,$84.35,1745.2,No,21
8878-HMWBV,Male,0,No,No,1,1,0,Electronic check,$49.15,169.05,Yes,3
8878-RYUKI,Female,0,No,No,1,1,0,Electronic check,$59.45,3043.7,No,51
8879-XUAHX,Male,0,Yes,No,2,2,2,Electronic check,$116.25,8564.75,No,74
8879-ZKJOF,Female,0,No,No,1,1,1,Bank transfer (automatic),$79.85,3320.75,No,42
8882-TLVRW,Male,0,Yes,Yes,0,1,2,Mailed check,$39.10,2779.5,No,71
8883-ANODQ,Female,0,Yes,Yes,2,2,2,Credit card (automatic),$84.40,5746.75,No,68
8883-GRDWQ,Male,1,No,No,1,1,1,Mailed check,$54.00,1055.9,No,20
8884-ADFVN,Male,1,Yes,No,2,2,0,Electronic check,$101.95,700.85,Yes,7
8884-FEEWR,Male,0,No,No,1,0,1,Bank transfer (automatic),$20.60,754,No,37
8884-MRNSU,Male,0,Yes,Yes,1,0,1,Bank transfer (automatic),$19.90,329.75,No,17
8885-QSQBX,Female,0,No,No,1,1,0,Bank transfer (automatic),$49.55,49.55,No,1
8887-IPQNC,Female,0,Yes,No,1,1,0,Mailed check,$44.25,313.45,No,7
8894-JVDCV,Female,0,No,No,2,2,1,Credit card (automatic),$115.05,7133.45,No,62
8896-BQTTI,Male,0,No,No,2,0,0,Mailed check,$25.00,25,No,1
8896-RAZCR,Female,0,No,Yes,1,0,2,Mailed check,$19.90,868.1,No,44
8898-KASCD,Male,0,No,No,0,1,1,Mailed check,$35.55,1309.15,No,37
8901-HJXTF,Female,0,Yes,Yes,0,1,0,Mailed check,$29.20,309.1,Yes,11
8901-UPRHR,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),$109.20,7711.45,No,71
8902-ZEOVF,Male,0,Yes,Yes,1,0,1,Mailed check,$20.05,951.55,No,47
8903-WMRNW,Female,0,Yes,No,1,2,0,Electronic check,$101.75,1669.4,No,16
8903-XEBGX,Male,0,No,Yes,1,1,0,Electronic check,$55.30,108.65,No,2
8904-OPDCK,Male,1,Yes,No,0,1,0,Bank transfer (automatic),$24.95,1364.75,No,55
8905-IAZPF,Female,0,Yes,No,1,2,1,Credit card (automatic),$95.65,6744.2,No,71
8908-NMQTX,Male,0,No,No,0,1,2,Bank transfer (automatic),$65.60,4566.5,No,70
8908-SLFCJ,Female,0,No,No,1,0,2,Credit card (automatic),$20.85,435.25,No,21
8909-BOLNL,Male,0,No,No,1,0,1,Mailed check,$21.20,52.05,No,2
8910-ICHIU,Female,0,No,No,1,2,1,Credit card (automatic),$95.65,4664.2,No,49
8910-LEDAG,Male,1,Yes,No,1,2,0,Credit card (automatic),$71.55,2427.35,No,34
8914-RBTSB,Male,0,Yes,No,2,2,0,Electronic check,$93.80,3019.5,Yes,32
8915-NNTRC,Male,0,Yes,Yes,2,2,2,Credit card (automatic),$107.70,7919.8,No,74
8917-FAEMR,Female,0,No,No,1,0,2,Mailed check,$19.85,784.25,No,40
8917-SZTTJ,Male,0,Yes,Yes,1,0,2,Credit card (automatic),$19.65,1161.75,No,59
8919-FYFQZ,Male,1,Yes,No,0,1,0,Electronic check,$30.35,1359.7,Yes,45
8920-NAVAY,Male,1,No,No,2,2,1,Bank transfer (automatic),$110.75,7053.35,No,64
8922-LIEGH,Female,1,No,No,2,2,0,Electronic check,$89.70,2187.55,Yes,24
8922-NPKBJ,Male,0,Yes,Yes,1,0,2,Mailed check,$19.35,867.3,No,45
8929-KSWIH,Male,0,No,No,1,2,2,Bank transfer (automatic),$99.30,2513.5,No,25
8930-XOTDP,Female,0,Yes,Yes,1,1,0,Mailed check,$55.95,1082.8,No,19
8931-GJJIQ,Female,0,No,No,2,2,0,Electronic check,$83.30,803.3,Yes,10
8932-CZHRQ,Male,0,No,No,2,1,1,Credit card (automatic),$76.75,5233.25,No,68
8937-RDTHP,Male,0,No,No,1,2,0,Mailed check,$84.60,84.6,Yes,1
8938-UMKPI,Female,0,No,No,2,2,0,Electronic check,$106.40,5127.95,Yes,48
8942-DBMHZ,Male,0,No,No,1,0,0,Mailed check,$20.45,255.35,No,12
8943-URTMR,Female,0,No,No,1,2,0,Mailed check,$79.65,152.7,Yes,2
8944-AILEF,Male,0,Yes,No,1,0,0,Credit card (automatic),$19.45,340.85,No,18
8945-GRKHX,Female,0,No,Yes,1,2,0,Electronic check,$78.65,78.65,Yes,1
8945-MUQUF,Male,0,No,No,2,2,1,Electronic check,$94.80,4837.6,Yes,51
8946-BFWSG,Male,0,Yes,Yes,2,0,2,Mailed check,$25.25,1573.05,No,62
8947-YRTDV,Male,0,Yes,Yes,1,2,1,Mailed check,$94.80,3131.55,No,33
8949-JTMAY,Female,0,No,No,2,2,0,Credit card (automatic),$98.60,2933.2,Yes,30
8950-MTZNV,Male,0,No,No,1,1,0,Mailed check,$44.95,44.95,No,1
8952-WCVCD,Female,0,Yes,No,1,2,1,Bank transfer (automatic),$104.45,4162.05,No,40
8957-THMOA,Female,0,No,Yes,1,0,2,Credit card (automatic),$20.15,970.85,No,48
8958-JPTRR,Female,0,Yes,No,2,0,1,Electronic check,$24.30,1261.7,No,52
8961-QDZZJ,Female,0,Yes,Yes,1,2,1,Electronic check,$95.00,5535.8,No,58
8963-JLGJT,Male,0,No,Yes,1,1,0,Mailed check,$55.90,157.55,No,3
8963-MQVYN,Female,0,No,Yes,1,0,0,Electronic check,$20.55,469.85,No,23
8966-KZXXA,Male,0,Yes,Yes,2,0,2,Credit card (automatic),$25.10,930.95,No,37
8966-OIQHG,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),$20.75,452.35,No,22
8966-SNIZF,Female,0,Yes,No,1,0,2,Bank transfer (automatic),$19.45,1303.5,No,67
8967-SZQAS,Female,0,No,No,1,1,0,Electronic check,$50.45,765.45,No,15
8969-PRHFK,Male,0,No,No,1,0,1,Mailed check,$19.65,411.25,No,21
8970-ANWXO,Female,0,No,No,2,1,1,Mailed check,$73.75,1756.6,No,24
8972-HJWNV,Female,1,Yes,No,2,2,0,Electronic check,$84.55,646.85,Yes,8
8974-OVACP,Female,0,No,No,1,0,0,Mailed check,$20.15,20.15,No,1
8975-SKGRX,Male,0,Yes,No,2,2,2,Bank transfer (automatic),$116.10,8310.55,No,72
8976-OQHGT,Female,0,Yes,Yes,1,1,0,Mailed check,$56.50,235.1,Yes,4
8979-CAMGB,Male,1,No,No,2,2,1,Electronic check,$102.10,6688.1,No,66
8980-WQFWL,Female,0,No,No,1,1,0,Electronic check,$62.10,2096.1,No,34
8981-FJGLA,Male,0,No,Yes,2,2,0,Mailed check,$78.00,851.8,No,11
8982-NHAVY,Male,0,No,No,2,2,1,Bank transfer (automatic),$100.50,2673.45,No,27
8984-EYLLL,Male,0,Yes,No,2,2,2,Electronic check,$105.25,6823.4,No,65
8984-HPEMB,Female,0,No,No,2,2,2,Electronic check,$118.65,8477.6,No,71
8985-OOPOS,Female,0,No,No,1,1,1,Credit card (automatic),$74.10,74.1,No,1
8988-ECPJR,Female,1,Yes,Yes,2,2,0,Mailed check,$79.60,2718.3,Yes,34
8990-YOZLV,Female,0,No,No,2,1,2,Mailed check,$66.90,4577.9,No,68
8990-ZXLSU,Female,0,No,No,1,2,0,Electronic check,$69.05,651.5,No,9
8992-CEUEN,Female,0,No,No,1,0,0,Electronic check,$18.85,18.85,No,1
8992-JQYUN,Male,0,Yes,No,0,1,0,Electronic check,$50.35,50.35,Yes,1
8992-OBVDG,Male,0,No,No,1,1,0,Mailed check,$61.65,1393.6,No,23
8992-VONJD,Female,0,No,Yes,1,1,0,Electronic check,$56.00,764.55,No,14
8993-IZEUX,Male,0,No,No,1,2,0,Bank transfer (automatic),$69.15,488.65,No,7
8993-PHFWD,Female,0,No,No,0,1,0,Electronic check,$25.25,58.9,Yes,2
8996-ZROXE,Male,1,No,No,1,1,1,Electronic check,$53.50,3035.8,No,57
8999-BOHSE,Female,1,No,No,1,2,0,Bank transfer (automatic),$89.70,1047.7,Yes,12
8999-EXMNO,Female,0,Yes,Yes,1,0,2,Mailed check,$20.15,387.7,No,19
8999-XXGNS,Female,1,Yes,No,2,2,1,Credit card (automatic),$105.75,7629.85,No,72
8999-YPYBV,Male,0,Yes,Yes,1,1,2,Mailed check,$84.35,3858.05,No,46
9000-PLFUZ,Female,1,Yes,No,0,1,2,Credit card (automatic),$49.45,2907.55,No,59
9003-CPATH,Male,0,No,No,2,2,0,Electronic check,$79.90,3313.4,No,41
9013-AQORL,Female,0,No,Yes,0,1,0,Credit card (automatic),$45.55,2108.35,No,46
9018-PCIOK,Female,0,No,No,1,1,2,Mailed check,$64.75,3617.1,No,56
9019-QVLZD,Female,0,No,No,1,2,0,Electronic check,$79.55,79.55,Yes,1
9025-AOMKI,Female,0,No,No,2,2,0,Bank transfer (automatic),$93.55,536.4,Yes,6
9025-ZRPVR,Male,0,No,No,1,0,0,Mailed check,$18.95,185.6,Yes,10
9026-LHEVG,Female,0,No,No,0,1,0,Electronic check,$40.75,359.4,No,9
9026-RNUJS,Male,1,No,No,1,1,0,Electronic check,$50.35,237.25,Yes,5
9027-TMATR,Female,0,Yes,No,1,1,2,Electronic check,$78.80,3460.3,No,44
9027-YFHQJ,Male,0,No,No,2,0,0,Bank transfer (automatic),$25.05,152.95,No,6
9028-LIHRP,Male,0,Yes,Yes,1,2,2,Credit card (automatic),$100.20,7209,No,72
9029-FEGVJ,Female,1,Yes,No,2,2,0,Mailed check,$79.30,2570,No,32
9030-QGZNL,Female,0,No,No,1,0,2,Mailed check,$20.85,161.65,No,8
9031-ZVQPT,Male,0,Yes,No,2,2,2,Electronic check,$108.20,7840.6,No,72
9033-EOXWV,Female,0,No,No,2,1,1,Mailed check,$74.05,872.65,Yes,12
9036-CSKBW,Female,0,No,No,2,2,1,Bank transfer (automatic),$107.45,5680.9,No,53
9039-RBEEE,Male,0,No,No,0,1,0,Credit card (automatic),$48.95,1880.85,Yes,38
9039-ZVJDC,Male,0,No,No,1,0,0,Mailed check,$19.10,53.05,No,3
9040-KZVWO,Male,0,No,No,1,2,1,Bank transfer (automatic),$75.50,2018.1,No,27
9046-DQMTP,Male,0,No,No,1,0,0,Bank transfer (automatic),$20.75,739.9,No,36
9046-JBFWA,Male,0,No,Yes,1,0,0,Mailed check,$19.15,537.35,No,28
9048-JVYVF,Male,0,No,No,1,1,0,Electronic check,$69.35,191.35,Yes,3
9050-IKDZA,Female,1,No,No,1,2,0,Mailed check,$81.50,162.55,No,2
9050-QLROH,Male,0,No,No,2,2,0,Credit card (automatic),$90.70,1597.25,Yes,18
9052-DHNKM,Male,0,No,No,2,1,1,Electronic check,$61.55,1581.95,No,26
9052-VKDUW,Female,1,Yes,No,2,2,0,Credit card (automatic),$109.40,7227.45,No,66
9053-EJUNL,Male,0,No,No,2,2,0,Electronic check,$89.20,3645.75,No,41
9053-JZFKV,Male,0,No,No,2,2,2,Credit card (automatic),$116.20,7752.3,Yes,67
9054-FOWNV,Male,0,Yes,Yes,2,2,0,Electronic check,$88.75,1885.15,No,21
9055-MOJJJ,Female,0,Yes,Yes,1,1,1,Mailed check,$65.80,4068,No,62
9057-MSWCO,Male,1,Yes,No,0,1,0,Credit card (automatic),$30.75,805.1,Yes,26
9057-SIHCH,Female,0,No,No,2,2,0,Electronic check,$96.60,291.9,Yes,3
9058-CBREO,Female,1,No,No,2,1,0,Mailed check,$50.55,50.55,Yes,1
9058-HRZSV,Female,1,Yes,No,1,2,0,Electronic check,$94.40,6126.15,No,65
9058-MJLZC,Female,0,No,No,1,2,0,Electronic check,$94.60,2283.15,No,24
9060-HJJRW,Female,0,No,No,0,1,1,Credit card (automatic),$56.40,2928.5,No,52
9061-TIHDA,Male,1,Yes,No,2,2,0,Electronic check,$95.25,1233.65,Yes,13
9063-ZGTUY,Female,0,Yes,Yes,1,0,0,Mailed check,$19.40,1182.55,Yes,61
9065-ZCPQX,Male,0,Yes,No,2,1,2,Bank transfer (automatic),$78.85,5763.15,No,73
9066-QRSDU,Female,0,Yes,No,2,0,1,Electronic check,$26.30,1763.55,No,67
9067-SQTNS,Male,0,Yes,Yes,1,0,1,Bank transfer (automatic),$20.60,926,No,45
9067-YGSCA,Female,0,No,No,2,0,1,Credit card (automatic),$26.05,1856.4,No,71
9068-FHQHD,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$20.15,777.35,No,39
9068-VPWQQ,Male,0,Yes,No,2,1,2,Credit card (automatic),$75.35,4729.3,No,63
9069-LGEUL,Male,0,Yes,No,1,1,0,Bank transfer (automatic),$59.95,1406,No,23
9070-BCKQP,Female,0,Yes,No,2,2,2,Credit card (automatic),$110.15,7881.2,No,72
9073-ZZIAY,Male,0,Yes,Yes,1,1,2,Electronic check,$86.10,5215.25,No,61
9074-KGVOX,Male,0,Yes,Yes,0,1,0,Credit card (automatic),$39.45,2021.35,No,51
9076-AXYIK,Male,1,Yes,No,2,2,2,Electronic check,$102.10,6538.45,No,64
9079-LWTFD,Male,0,No,No,2,2,0,Mailed check,$100.75,4669.2,No,46
9079-YEXQJ,Female,0,No,No,2,2,0,Electronic check,$111.10,6014.85,Yes,54
9081-WWXKP,Female,0,Yes,Yes,1,0,2,Credit card (automatic),$20.25,873.4,No,43
